49672	6	20020101	20181231
Time_Day	Precip	Temp	RH	Wind	RN
5080	0	-25.85	0.608	2.594	1
5080.125	0	-15.11	1.002	1.672	334.5
5080.25	0	-9.05	0.941	0.052	484.25
5080.375	0	-10.72	0.696	1.326	171
5080.5	0	-21.51	0.021	0.168	0
5080.625	0	-21.17	0.02	1.398	0
5080.75	0	-23.12	0.021	1.9	0
5080.875	0	-21.87	0.021	2.338	0
5081	0	-18.28	0.324	3.33	1
5081.125	0	-15.09	0.999	2.486	216.5
5081.25	0	-9.21	0.231	7.396	382.5
5081.375	0	-8.91	0.216	5.532	141.25
5081.5	0	-14.81	0.845	3.022	0
5081.625	0	-18.5	0.501	0.578	0
5081.75	0	-20.33	0.631	1.292	0
5081.875	0	-20.86	0.644	2.732	0
5082	0	-22.83	0.734	2.166	1
5082.125	0	-15.3	0.439	4.362	320.75
5082.25	0	-13.07	0.368	3.848	504.75
5082.375	0	-12.09	0.932	1.966	152.75
5082.5	0	-15.36	0.435	2.548	0
5082.625	0	-19.01	0.565	1.672	0
5082.75	0	-23.54	0.021	2.398	0
5082.875	0	-25.44	0.021	0.614	0
5083	0	-24.16	0.021	0.812	1
5083.125	0	-17.88	0.159	2.914	313.5
5083.25	0	-12.56	0.113	2.216	496
5083.375	0	-10.97	0.08	2.568	177.25
5083.5	0	-16.21	0.128	0.78	0
5083.625	0	-18.14	0.253	1.068	0
5083.75	0	-21.39	0.435	0.288	0
5083.875	0	-22.64	0.52	0.052	0
5084	0	-22.22	0.423	1.586	1
5084.125	0	-16.46	0.523	1.384	313.75
5084.25	0	-11.99	0.317	1.452	489.5
5084.375	0	-10.43	0.273	2.904	173.25
5084.5	0	-15.19	0.366	0.764	0
5084.625	0	-18.06	0.511	0.172	0
5084.75	0	-20.9	0.627	0.476	0
5084.875	0	-19.75	0.492	0.438	0
5085	0	-20.77	0.583	1.826	0.75
5085.125	0	-16.09	0.459	1.242	283.75
5085.25	0	-11.39	0.336	2.056	455.25
5085.375	0	-10.03	0.268	2.728	151.75
5085.5	0	-16.55	0.373	0.614	0
5085.625	0	-18.41	0.562	0.052	0
5085.75	0	-19.23	0.975	0.052	0
5085.875	0	-20.49	0.991	0.092	0
5086	0	-23.17	0.823	0.614	0.75
5086.125	0	-14.63	0.465	0.516	314.25
5086.25	0	-11.26	0.221	3.89	378.5
5086.375	0	-10.23	0.479	2.666	154.75
5086.5	0	-14.69	0.423	0.052	0
5086.625	0	-17.79	0.852	0.052	0
5086.75	0	-20.23	0.937	0.758	0
5086.875	0	-22.43	0.602	1.496	0
5087	0	-22.25	0.507	2.874	0.75
5087.125	0	-14.81	0.412	1.69	17
5087.25	0	-8.39	0.253	2.788	495.25
5087.375	0	-6.34	0.25	2.444	169.75
5087.5	0	-12.7	0.362	2.026	0
5087.625	0	-15.68	0.512	0.524	0
5087.75	0	-17.29	0.629	0.326	0
5087.875	0	-18.28	0.67	1.32	0
5088	0	-24.19	0.89	1.11	0.75
5088.125	0.18	-14.87	0.571	1.822	307.25
5088.25	0.3	-9.36	0.534	1.884	480.25
5088.375	0	-9.71	0.697	1.752	163.5
5088.5	0	-18.06	0.541	1.068	0
5088.625	0.12	-17.98	0.543	2.826	0
5088.75	0	-22.45	0.785	1.42	0
5088.875	0	-23.42	0.817	1.248	0
5089	0	-24.33	0.849	1.344	0.75
5089.125	0	-16.77	0.51	0.98	291
5089.25	0	-10.92	0.56	3.05	457
5089.375	0	-10.45	0.639	2.606	164.25
5089.5	0	-20.76	0.696	0.052	0
5089.625	0	-20.24	0.609	0.56	0
5089.75	0	-22.83	0.787	0.244	0
5089.875	0	-23.63	0.863	0.052	0
5090	0	-25.43	0.973	0.052	0.75
5090.125	0	-15.17	0.366	1.716	299.75
5090.25	0	-9.69	0.519	1.46	478
5090.375	0	-11.08	0.334	0.23	160.5
5090.5	0	-20.13	0.781	0.154	0
5090.625	0	-20.69	0.692	1.842	0
5090.75	0	-20.83	0.676	1.752	0
5090.875	0	-20.96	0.637	1.29	0
5091	0	-25.31	0.833	1.384	0.75
5091.125	0	-16.17	0.404	1.508	293.25
5091.25	0	-8.79	0.217	0.052	479
5091.375	0	-10.04	0.272	0.052	160.5
5091.5	0	-20.55	0.729	0.398	0
5091.625	0	-18.37	0.503	1.146	0
5091.75	0	-20.11	0.506	1.932	0
5091.875	0	-22.34	0.647	1.518	0
5092	0	-21.54	0.597	0.29	0.75
5092.125	0	-14.47	0.402	1.42	320
5092.25	0	-9.8	0.257	0.448	489
5092.375	0	-6.74	0.192	1.092	148
5092.5	0.12	-8.56	0.219	1.064	0
5092.625	0	-11.32	0.256	0.298	0
5092.75	0.18	-14.64	0.443	1.884	0
5092.875	0.3	-15.27	0.575	3.02	0
5093	0.18	-18.71	0.766	2.864	0.5
5093.125	0.36	-17.33	0.37	2.814	165.75
5093.25	0.36	-16.62	0.353	2.872	252
5093.375	1.68	-16.96	0.21	3.156	64.5
5093.5	2.28	-19.61	0.24	4.388	0
5093.625	0	-20.42	0.11	3.478	0
5093.75	0.18	-22.72	0.03	1.526	0
5093.875	0.18	-24.25	0.182	0.158	0
5094	0.18	-24.02	0.675	0.052	0.5
5094.125	0.42	-20.99	0.828	1.228	275.75
5094.25	0.42	-18.71	0.302	3.4	441.5
5094.375	0.18	-18.57	0.729	3.48	155.75
5094.5	0.18	-23.18	0.54	2.164	0
5094.625	0	-23.76	0.666	1.864	0
5094.75	0	-25.18	0.798	2.116	0
5094.875	0	-27.74	1.008	1.742	0
5095	0	-32.42	0.021	1.428	0.75
5095.125	0	-22.59	0.979	1.002	285.5
5095.25	0	-19.66	0.671	0.804	456
5095.375	0	-21.65	1.009	1.464	156.75
5095.5	0	-28.54	0.021	0.382	0
5095.625	0	-30.48	0.021	0.138	0
5095.75	0	-30.62	0.021	0.732	0
5095.875	0	-31.45	0.021	0.24	0
5096	0	-33.58	0.536	0.052	0.5
5096.125	0	-23.48	0.966	0.858	295
5096.25	0	-18.94	0.535	1.282	464.25
5096.375	0	-18.86	1	1.558	160
5096.5	0	-27.69	0.613	0.886	0
5096.625	0	-27.69	0.532	1.53	0
5096.75	0	-30.15	0.564	1.62	0
5096.875	0	-30.68	0.28	1.242	0
5097	0	-28.85	0.279	2.088	0.5
5097.125	0	-22.75	0.047	3.046	288.25
5097.25	0	-20.15	0.36	1.162	458.25
5097.375	0	-16.26	0.195	1.848	161.25
5097.5	0	-25.68	0.313	1.946	0
5097.625	0	-25.77	0.308	1.692	0
5097.75	0	-30.37	0.613	0.204	0
5097.875	0	-28.92	0.677	1.412	0
5098	0	-33.42	0.407	0.484	0.5
5098.125	0	-22.64	1.011	0.904	289
5098.25	0	-20.29	0.553	0.942	449.75
5098.375	0	-19.8	1.004	0.712	160.75
5098.5	0	-30.92	0.022	0.052	0
5098.625	0	-31.01	0.022	0.462	0
5098.75	0	-31.93	0.198	0.558	0
5098.875	0	-30.44	0.413	1.922	0
5099	0	-30.98	0.409	1.194	0.5
5099.125	0	-25.15	1.016	0.988	289.25
5099.25	0	-21.2	0.942	0.544	455.75
5099.375	0	-21.01	1.006	0.502	160.75
5099.5	0	-29.01	0.048	0.052	0
5099.625	0	-30.15	0.044	0.684	0
5099.75	0	-32.6	0.42	1.01	0
5099.875	0	-32.85	0.28	2.428	0
5100	0	-29.57	0.327	3.292	0.5
5100.125	0	-25.15	0.021	3.056	293.25
5100.25	0	-19.57	0.752	3.02	447
5100.375	0	-17.12	0.193	3.234	141.75
5100.5	0	-25.21	0.277	0.62	0
5100.625	0	-24.82	0.159	2.378	0
5100.75	0	-26.19	0.1	2.634	0
5100.875	0	-27.74	0.057	0.922	0
5101	0	-26.94	0.212	1.982	0.5
5101.125	0	-22.23	0.985	3.534	259.5
5101.25	0	-17.48	0.849	3.394	415.5
5101.375	0	-16.72	0.521	1.416	126
5101.5	0	-23.34	0.021	0.052	0
5101.625	0.18	-25.88	0.025	1.894	0
5101.75	0	-27.57	0.022	2.412	0
5101.875	0	-26.15	0.041	2.302	0
5102	0	-20.54	1.008	3.74	0.5
5102.125	0	-21.25	0.927	4.826	286.25
5102.25	0	-16.77	0.519	2.992	447.5
5102.375	0.3	-14.93	0.349	0.544	128.25
5102.5	0	-16.96	0.023	1.64	0
5102.625	0	-20.1	0.021	3.234	0
5102.75	0	-22.86	0.467	2.336	0
5102.875	0	-24.7	0.498	1.56	0
5103	0	-26.44	0.281	1.122	0.5
5103.125	0	-20.97	0.851	1.362	281.5
5103.25	0	-14.16	0.324	1.222	446.25
5103.375	0	-11.88	0.215	2.11	150.25
5103.5	0	-21.13	0.677	0.052	0
5103.625	0	-20.05	0.492	0.052	0
5103.75	3.12	-20.32	0.903	0.052	0
5103.875	0.24	-21.13	1.01	1.82	0
5104	0	-21.98	1.01	1.78	0.5
5104.125	0	-18.6	0.746	2.08	275.5
5104.25	0	-14.64	0.797	3.666	428.75
5104.375	0	-11.92	0.107	3.71	133.25
5104.5	0	-15.05	0.133	2.192	0
5104.625	0	-17.79	0.142	1.234	0
5104.75	0	-20.87	0.219	0.504	0
5104.875	0	-22.59	0.291	0.972	0
5105	0	-25.13	0.799	0.052	0.5
5105.125	0	-21.28	0.398	1.43	288.5
5105.25	0	-16.93	0.02	1.48	462
5105.375	0	-14.11	0.02	3.524	151.5
5105.5	0	-16.16	0.037	1.302	0
5105.625	0	-20.99	0.725	0.57	0
5105.75	0	-24.22	0.021	0.594	0
5105.875	0	-23.03	0.069	1.578	0
5106	0	-23.71	0.105	0.052	0.5
5106.125	0	-21.19	0.02	2.238	289.5
5106.25	0	-14.5	0.02	2.6	453.5
5106.375	0	-10.15	0.02	2.844	163.5
5106.5	0	-14.45	0.02	1.092	0
5106.625	0	-18.25	0.02	1.598	0
5106.75	0	-21.14	0.118	0.644	0
5106.875	0	-21.16	0.184	1.168	0
5107	0	-22.05	0.162	1.07	0.5
5107.125	0	-21.35	0.021	2.19	286.75
5107.25	0	-15.65	0.02	1.596	453.25
5107.375	0	-11.22	0.02	2.512	161.5
5107.5	0	-14.82	0.087	0.866	0
5107.625	0	-17.81	1.001	1.366	0
5107.75	0	-22.61	1.012	1.062	0
5107.875	0	-24.13	1.013	0.052	0
5108	0	-23.45	1.001	0.654	0.5
5108.125	0	-20.06	0.96	1.892	289.75
5108.25	0	-14.63	0.02	0.72	464.25
5108.375	0	-9.85	0.02	2.722	152.25
5108.5	0	-15.09	0.165	2.296	0
5108.625	0	-15.5	0.119	0.9	0
5108.75	0	-15.4	0.149	1.422	0
5108.875	0	-15.25	0.198	0.908	0
5109	0	-18.88	1.006	0.052	0.5
5109.125	0	-15.61	0.876	0.526	291.75
5109.25	0	-12.83	0.256	1.42	444.75
5109.375	0	-9.31	0.127	2.786	150.5
5109.5	0	-11.88	0.989	1.602	0
5109.625	0	-15.5	0.937	2.144	0
5109.75	0	-18.7	0.963	1.446	0
5109.875	0	-19.97	0.977	1.02	0
5110	0	-24.64	1.008	0.956	0.5
5110.125	0	-17.87	0.446	1.786	277.75
5110.25	0	-14.03	0.326	1.046	431.75
5110.375	0	-12.46	0.332	2.322	140.25
5110.5	0	-17.84	0.422	1.096	0
5110.625	0	-19.2	0.889	1.114	0
5110.75	0	-21.95	0.999	1.816	0
5110.875	0	-23.42	1.004	1.844	0
5111	0	-25.32	0.64	2.534	0.5
5111.125	0	-18.8	0.438	2.672	293.75
5111.25	0	-12.07	0.224	1.396	459.25
5111.375	0	-9.18	0.02	0.404	163.25
5111.5	0	-18.92	0.021	0.094	0
5111.625	0	-21.72	0.066	0.868	0
5111.75	0	-22.75	0.293	0.146	0
5111.875	0	-21.22	0.211	1.436	0
5112	0	-22.85	0.034	0.41	0.5
5112.125	0	-19.26	0.5	1.208	296.5
5112.25	0	-13.29	0.27	1.452	468
5112.375	0	-10.25	0.159	0.89	165.75
5112.5	0	-14.75	0.301	0.638	0
5112.625	0	-20.57	0.579	2.288	0
5112.75	0	-19.98	0.648	2.958	0
5112.875	0	-20.28	0.667	3.716	0
5113	0.66	-23.19	0.02	2.624	0.5
5113.125	0	-20.27	0.02	2.182	260.25
5113.25	0	-11.75	0.363	3.102	464.5
5113.375	0	-6.78	0.832	4.096	163.25
5113.5	0	-14.17	0.955	0.092	0
5113.625	0	-17.32	0.093	1.322	0
5113.75	0	-19.37	0.346	0.932	0
5113.875	0	-19.6	0.025	2.482	0
5114	0	-19.83	0.04	2.516	0.5
5114.125	0	-16.87	0.935	2.176	290.5
5114.25	0	-10.84	0.864	0.588	471
5114.375	0	-11.42	0.271	3.232	162.75
5114.5	0	-13.77	0.459	1.192	0
5114.625	0	-16.78	0.462	0.154	0
5114.75	0	-20.42	0.556	0.052	0
5114.875	0	-21.28	0.491	0.698	0
5115	0.18	-23.03	0.632	1.774	0.5
5115.125	0.72	-16.76	0.412	2.34	288.25
5115.25	0.24	-12.17	0.248	3.008	458.25
5115.375	0	-11.48	0.259	3.448	146
5115.5	0	-15.69	0.398	2.066	0
5115.625	0	-16.88	0.341	2.33	0
5115.75	0	-18.52	0.4	1.886	0
5115.875	0	-18.56	0.441	2.206	0
5116	0	-23.87	0.742	1.116	0.5
5116.125	0	-19.4	0.722	0.882	287.75
5116.25	0	-13.78	0.44	3.22	444.5
5116.375	0	-13.41	0.464	3.676	138.5
5116.5	0	-18.34	0.647	1.126	0
5116.625	0	-21.21	0.723	0.492	0
5116.75	0	-22.28	0.59	0.052	0
5116.875	0	-23.45	0.675	0.138	0
5117	0	-23.79	0.81	0.922	0.5
5117.125	0	-19.09	0.618	2.248	299.25
5117.25	0	-14.56	0.444	4.632	470.5
5117.375	0	-12.6	0.385	3.302	172.75
5117.5	0	-17.02	0.514	1.818	0
5117.625	0	-19.68	0.613	0.052	0
5117.75	0	-20.93	0.608	0.604	0
5117.875	0	-18.9	0.596	0.798	0
5118	0	-23.27	0.779	0.636	0.5
5118.125	0.3	-17.17	0.457	1.458	140.75
5118.25	0.3	-15.4	0.889	2.698	257.25
5118.375	0.42	-16.2	0.962	3.112	91.5
5118.5	0.42	-27	0.991	1.608	0
5118.625	0	-27.18	0.991	1.024	0
5118.75	0	-27.23	0.021	2.034	0
5118.875	0	-29.13	0.02	1.934	0
5119	0	-30.54	0.021	0.88	0.5
5119.125	0	-25.22	0.943	3.07	294
5119.25	0	-18.02	0.401	1.586	456.5
5119.375	0	-15.95	0.219	1.692	166
5119.5	0	-26	0.02	1.578	0
5119.625	0	-26.96	0.02	1.318	0
5119.75	0	-28.8	0.021	0.278	0
5119.875	0	-30.36	0.02	0.908	0
5120	0	-31.13	0.02	1.398	0.5
5120.125	0	-23	0.612	2.362	295.5
5120.25	0	-15.54	0.437	1.932	468.5
5120.375	0	-15.34	0.141	2.236	169.25
5120.5	0	-24.54	0.021	0.438	0
5120.625	0	-27.23	1	1.026	0
5120.75	0	-30.9	0.022	1.116	0
5120.875	0	-31.55	0.021	1.158	0
5121	0	-32.94	0.255	0.842	0.5
5121.125	0	-21.96	0.927	1.552	289
5121.25	0	-15.62	0.179	1.948	445
5121.375	0	-15.78	0.17	0.396	159.75
5121.5	0.48	-25.86	0.021	0.052	0
5121.625	0.24	-26.66	0.987	0.466	0
5121.75	0	-28.07	0.666	0.44	0
5121.875	0	-26.58	0.672	0.588	0
5122	0	-24.84	0.272	1.366	0.5
5122.125	0	-21.31	0.741	1.154	212.75
5122.25	0	-19.51	0.778	0.994	296
5122.375	0.9	-18.57	0.191	0.052	96
5122.5	1.14	-29.88	0.021	0.214	0
5122.625	0	-27.41	0.995	2.796	0
5122.75	0	-25.76	0.931	1.928	0
5122.875	0	-24.5	0.916	0.748	0
5123	0	-27.08	0.021	0.406	0.5
5123.125	0.36	-22.55	0.714	1.568	249.5
5123.25	0.36	-18.81	0.666	5.112	381
5123.375	0	-19.67	0.614	2.814	130
5123.5	0	-27.75	0.02	0.052	0
5123.625	0	-29.44	0.048	0.428	0
5123.75	0	-33.4	0.212	0.512	0
5123.875	0	-33.02	0.053	0.876	0
5124	0	-30.47	0.021	1.902	0.5
5124.125	0	-23.59	0.376	0.776	267.75
5124.25	0	-17.52	0.493	0.776	418.5
5124.375	0.24	-16.08	0.572	2.092	157.5
5124.5	0.24	-25.28	0.021	0.052	0
5124.625	0	-25.82	0.021	0.836	0
5124.75	0	-27.32	0.021	0.052	0
5124.875	0	-29.32	0.083	1.55	0
5125	0	-30.19	0.04	0.684	0.5
5125.125	0.18	-20.87	0.26	1.98	261.25
5125.25	0.18	-15.97	0.466	2.872	390.5
5125.375	0	-14.56	0.458	1.126	139
5125.5	0	-27.56	0.02	0.052	0
5125.625	0	-28.05	0.021	1.604	0
5125.75	0	-29.29	0.062	1.34	0
5125.875	0	-30.05	0.411	1.912	0
5126	0	-30.45	0.425	1.662	0.5
5126.125	0	-20.77	0.02	1.37	306
5126.25	0	-14.24	0.187	1.836	479.25
5126.375	0	-12.63	0.156	1.748	156.25
5126.5	0	-15.69	0.02	1.81	0
5126.625	0	-19.34	0.169	3.776	0
5126.75	0	-21.05	0.114	3.086	0
5126.875	0	-20.12	0.116	1.81	0
5127	0	-24.13	0.817	1.808	0.5
5127.125	0	-19.04	0.557	1.922	316.75
5127.25	0	-13.99	0.203	2.948	504.75
5127.375	0	-12.67	0.171	2.858	163.75
5127.5	0	-19.35	0.484	0.7	0
5127.625	0	-22.04	0.991	0.202	0
5127.75	0	-23.63	0.993	0.23	0
5127.875	0	-24.35	0.989	3.362	0
5128	0	-26.25	0.993	3.498	0.5
5128.125	0	-19.11	0.307	4.474	245.5
5128.25	0	-17.87	0.509	6.66	363
5128.375	0	-16.89	0.462	4.65	97.25
5128.5	0	-18.95	0.763	1.89	0
5128.625	0.18	-21.31	0.765	0.052	0
5128.75	0.18	-23.64	0.387	0.052	0
5128.875	0	-25.67	0.578	0.268	0
5129	0	-27.24	0.981	1.09	0.5
5129.125	0	-22.53	0.765	2.236	291
5129.25	0	-17.61	0.576	3.814	448.75
5129.375	0	-15.84	0.441	1.794	164.5
5129.5	0	-22.19	0.278	0.052	0
5129.625	0	-23.49	0.633	0.052	0
5129.75	0	-24.06	0.531	0.052	0
5129.875	0	-26.37	0.938	0.89	0
5130	0	-25.9	0.994	0.052	0.5
5130.125	0	-20.09	0.609	2.046	323.25
5130.25	0	-13.9	0.431	1.916	502.25
5130.375	0	-12.23	0.293	1.304	193
5130.5	0	-18.79	0.561	0.052	0
5130.625	0	-21.23	0.492	0.052	0
5130.75	0.48	-22.61	0.614	0.052	0
5130.875	0.24	-19.85	0.475	0.688	0
5131	0	-21.38	0.501	0.79	0.5
5131.125	0	-19.31	0.335	1.348	230
5131.25	0	-18.37	0.442	2.24	235.75
5131.375	0	-17.12	0.344	2.75	94.5
5131.5	0	-23.16	0.995	1.816	0
5131.625	0	-22.78	0.992	1.758	0
5131.75	0	-23.02	0.71	1.908	0
5131.875	0	-22.49	0.729	2.782	0
5132	0	-23.15	0.858	0.52	0.5
5132.125	0	-20.66	0.421	4.36	325.75
5132.25	0	-17.78	0.051	6.756	485.25
5132.375	0	-16.67	0.024	5.792	172.75
5132.5	0	-20.19	0.02	1.338	0
5132.625	0	-23.12	0.02	1.006	0
5132.75	0	-24.69	0.02	2.43	0
5132.875	0	-23.65	0.02	2.72	0
5133	0	-22.83	0.046	3.226	0.5
5133.125	1.32	-23.2	0.896	3.73	238
5133.25	1.38	-18.14	0.771	7.758	319.5
5133.375	0	-18.94	0.914	5.052	130.25
5133.5	0	-21.71	0.992	2.122	0
5133.625	0	-24.88	0.02	1.072	0
5133.75	0	-27.55	0.02	0.052	0
5133.875	0	-28.98	0.021	0.052	0
5134	0	-32.1	0.02	0.134	0.5
5134.125	0	-29.08	0.046	3.242	330.25
5134.25	0	-26.43	0.023	2.706	503
5134.375	0.18	-24.95	0.02	3.622	202.25
5134.5	0.18	-31.1	0.076	2.204	0
5134.625	0	-32.89	0.052	1.864	0
5134.75	0	-33.44	0.035	2.434	0
5134.875	0	-34.86	0.06	2.386	0
5135	0	-35.46	0.031	3.204	0.5
5135.125	0	-28.78	0.027	1.834	359
5135.25	0	-24.08	0.028	2.366	526.5
5135.375	0	-23.25	0.988	1.172	175.25
5135.5	0	-32.12	0.02	0.052	0
5135.625	0	-33.13	0.022	0.26	0
5135.75	0	-35.99	0.023	0.316	0
5135.875	0	-35.94	0.022	0.084	0
5136	0	-37.25	0.113	0.052	0.5
5136.125	0	-28.32	0.02	1.098	347.25
5136.25	0	-22.86	0.021	0.114	526.5
5136.375	0	-21.66	0.968	2.3	170.5
5136.5	0	-29.74	0.077	0.052	0
5136.625	0	-33.15	0.207	0.052	0
5136.75	0	-35.81	0.554	0.314	0
5136.875	0	-37.08	0.614	0.65	0
5137	0	-39.5	0.097	1.45	0.5
5137.125	0	-26.55	0.039	2.998	365.25
5137.25	0	-21.93	0.963	2.08	528.25
5137.375	0	-19.89	0.985	1.344	229.75
5137.5	0	-33.79	0.029	0.22	0
5137.625	0	-36.35	0.137	2.034	0
5137.75	0	-38.06	0.405	3.066	0
5137.875	0	-36.45	0.344	2.64	0
5138	0	-37.93	0.341	2.06	0.5
5138.125	0	-24.89	0.02	3.364	368.75
5138.25	0	-18.1	0.949	2.506	551.25
5138.375	0	-16.76	0.985	1.582	209.25
5138.5	0	-29.27	0.02	0.052	0
5138.625	0	-28.82	0.021	0.348	0
5138.75	0	-25.93	0.994	0.83	0
5138.875	0	-29.04	0.021	0.692	0
5139	0	-35.79	0.022	1.664	0.75
5139.125	0	-21.51	0.206	1.124	333.75
5139.25	0	-17.06	0.214	0.39	507
5139.375	0	-14.91	0.269	1.868	206.75
5139.5	0	-23.78	0.92	1.414	0
5139.625	0	-21.68	0.975	1.7	0
5139.75	0	-29.13	0.022	1.782	0
5139.875	0	-32.13	0.022	1.336	0
5140	0	-35.44	0.021	0.052	0.75
5140.125	0	-20.67	0.607	2.342	354
5140.25	0	-15.82	0.378	3.284	541.5
5140.375	0	-15.48	0.319	1.866	218.25
5140.5	0.48	-26.43	0.021	0.052	0
5140.625	0.54	-27.35	0.021	1.132	0
5140.75	0	-25.23	0.945	0.324	0
5140.875	0	-23.61	0.771	0.052	0
5141	0	-26.71	0.996	0.89	0.5
5141.125	0	-20.37	0.527	3.174	359.5
5141.25	0	-15.57	0.387	3.37	549
5141.375	0	-15.03	0.348	0.416	198.25
5141.5	15.06	-23.61	0.021	0.052	0.25
5141.625	5.64	-24.4	0.02	0.402	0
5141.75	0	-29.63	0.021	0.052	0
5141.875	0.54	-27.5	0.064	0.052	0
5142	0	-30.06	0.022	0.93	0.75
5142.125	0	-20.43	0.824	0.91	356
5142.25	0	-15.07	0.195	3.172	559.5
5142.375	0	-15.76	0.256	1.976	228.25
5142.5	0	-19.35	0.784	2.524	0.25
5142.625	0	-24.89	0.996	1.456	0
5142.75	0	-23.34	0.386	0.052	0
5142.875	0	-23.77	0.767	0.052	0
5143	0	-27.24	0.983	0.182	0.75
5143.125	0	-16.98	0.413	0.052	366.75
5143.25	0	-13.41	0.336	3.172	576.5
5143.375	0	-13.32	0.319	1.974	241.75
5143.5	0	-21.86	0.983	0.438	0.25
5143.625	0	-19.27	0.19	0.88	0
5143.75	0	-22.64	0.417	0.932	0
5143.875	0	-25.2	0.96	1.924	0
5144	0	-32.63	0.021	0.282	0.75
5144.125	0	-18.46	0.57	1.414	355.75
5144.25	0	-15.09	0.37	2.16	530.25
5144.375	0	-13.5	0.218	1.36	226.75
5144.5	0	-27.47	0.021	0.052	0.25
5144.625	0	-28.59	0.021	0.052	0
5144.75	0	-30.36	0.021	0.052	0
5144.875	0	-32.5	0.021	0.876	0
5145	0	-28	0.021	1.04	0.75
5145.125	0	-19.13	0.428	3.582	376.5
5145.25	0	-13.73	0.342	3.524	580.75
5145.375	0	-12.79	0.211	2.286	223
5145.5	0	-19.67	0.82	0.052	0.25
5145.625	0	-22.93	0.989	0.432	0
5145.75	0	-23.8	0.986	0.714	0
5145.875	1.02	-26.15	0.997	1.946	0
5146	0.54	-23.14	0.616	2.238	0.75
5146.125	0	-17.84	0.238	1.21	371.5
5146.25	1.02	-14.4	0.285	9.9	548.5
5146.375	0	-15.76	0.878	7.47	227
5146.5	0	-19.51	0.02	3	0.25
5146.625	0	-22.38	0.021	2.146	0
5146.75	0	-24.9	0.02	2.906	0
5146.875	0	-24.36	0.02	2.55	0
5147	0	-26.01	0.02	0.696	1
5147.125	1.14	-19.69	0.69	3.372	366
5147.25	1.14	-18.27	0.979	4.626	544
5147.375	0	-16.05	0.958	3.958	233.25
5147.5	0	-21.46	0.186	0.432	0.25
5147.625	0	-24.77	0.069	0.052	0
5147.75	0	-27.12	0.021	0.052	0
5147.875	0	-28.17	0.02	0.33	0
5148	0	-29.39	0.02	0.418	1
5148.125	0	-20.55	0.98	0.864	369.75
5148.25	0	-16.76	0.972	2.608	595.75
5148.375	0	-13.69	0.957	3.272	264.75
5148.5	0	-21	0.99	2.264	0.25
5148.625	0	-23.93	0.253	1.758	0
5148.75	0	-26.4	0.219	2.16	0
5148.875	0	-23.85	0.02	0.976	0
5149	0	-25.54	0.025	0.812	1
5149.125	0	-18.11	0.02	2.468	413.25
5149.25	0	-14.36	0.031	4.338	610.5
5149.375	0	-11.79	0.02	5.096	268.5
5149.5	0	-16.03	0.02	1.564	0.25
5149.625	0	-21.01	0.02	1.608	0
5149.75	0	-24.32	0.02	1.304	0
5149.875	0	-25.22	0.021	1.188	0
5150	0	-24.33	0.02	0.76	1
5150.125	0	-17.44	0.148	3.48	413
5150.25	0	-13.29	0.028	1.912	620.75
5150.375	0	-9.56	0.02	2.018	278.75
5150.5	0	-13.36	0.195	0.396	0.25
5150.625	0	-16.12	0.174	1.054	0
5150.75	0	-19.77	0.162	0.052	0
5150.875	0	-19.19	0.074	2.436	0
5151	0	-22.13	0.026	1.152	1
5151.125	0	-17.35	0.071	0.488	422.25
5151.25	0	-10.66	0.11	0.052	626
5151.375	0	-7.36	0.1	0.052	284.25
5151.5	0	-13.47	0.16	0.052	0.25
5151.625	0	-17.31	0.221	0.506	0
5151.75	0	-22.94	0.425	0.42	0
5151.875	0	-23.51	0.313	1.69	0
5152	0	-24.01	0.021	2.046	1
5152.125	0	-15.67	0.748	2.444	394.5
5152.25	0	-9.25	0.828	1.312	613.25
5152.375	0	-6.43	0.427	3.406	283.75
5152.5	0	-12.21	0.493	1.204	0.25
5152.625	0	-16.72	0.134	0.052	0
5152.75	0	-19.77	0.483	0.492	0
5152.875	0	-21.29	0.477	1.38	0
5153	0	-23.42	0.512	0.662	1
5153.125	0	-15.66	0.194	1.874	421.25
5153.25	0	-10.37	0.144	2.48	624.25
5153.375	0	-6.64	0.098	1.388	271.75
5153.5	0	-11.54	0.188	1.46	0.25
5153.625	0	-13.15	0.205	1.62	0
5153.75	0	-15.71	0.389	2.172	0
5153.875	1.14	-17.69	0.306	2.25	0
5154	1.38	-20.92	0.991	0.626	1
5154.125	0	-14.5	0.57	2.55	407.5
5154.25	0	-8.86	0.51	2.622	636.75
5154.375	0	-7.15	0.836	1.566	291.75
5154.5	1.08	-12.45	0.147	0.838	0.5
5154.625	4.8	-16.88	0.343	0.68	0
5154.75	0	-17.86	0.31	0.052	0
5154.875	0	-17.88	0.616	0.052	0
5155	0	-19.75	0.746	2.684	1.25
5155.125	0	-18.23	0.57	0.676	340.5
5155.25	0	-16.06	0.452	2.356	494.75
5155.375	0	-14.47	0.369	2.314	213.5
5155.5	0	-17.41	0.365	3.86	0.5
5155.625	0	-18.49	0.343	3.846	0
5155.75	0	-21.58	0.294	1.402	0
5155.875	0	-20.36	0.202	3.194	0
5156	0	-22.45	0.486	0.708	1.25
5156.125	0	-19.98	0.02	2.238	438.25
5156.25	0	-16.21	0.02	6.392	630.75
5156.375	0	-14.7	0.02	5.502	293.25
